campaign_id,campaign_name,channel_id,campaign_manager,start_date,end_date,budget,campaign_type,target_segment,target_country
241,Flash Acquisition Push 2024,5,Hunter Woods,2019-01-26,2019-02-03,17921.44,Acquisition,New,Indonesia
242,Winter Retention Push 2021,14,Elizabeth Hill,2021-11-12,2021-11-30,1023.42,Retention,Returning,Japan
243,Loyalty Acquisition Push 2019,2,Nicholas Gordon,2022-12-17,2023-02-17,5431.72,Acquisition,Churned,Spain
244,,8,Jennifer Obrien,2020-01-11,2020-01-22,8474.41,Brand,Churned,South Africa
245,Winter Acquisition Push 2023,8,Angel Kent,2023-01-04,2023-03-14,2011.9,Acquisition,At-Risk,Brazil
246,spring brand push 2024,2,,2023-02-27,2023-05-28,4392.13,Brand,At-Risk,United States
247,Prospecting Conversion Drive 2023,8,Rebecca Simmons,2020-06-05,2020-08-19,1846.46,Conversion,Churned,Nigeria
248,Flash Brand Promo 2022,11,Julie Clark,2024-06-29,2024-09-25,1794.42,Brand,Returning,Global
249,Prospecting Brand Promo 2020,11,Michael Lawrence,2023-06-23,2023-07-14,5393.89,Brand,Churned,Canada
250,NewYear Retention Promo 2021,11,Michael Lawrence,2021-11-22,2021-12-02,12303.01,Retention,Churned,Philippines
251,Spring Conversion Push 2019,11,David Zuniga,2022-09-22,2022-10-17,7938.75,Conversion,New,Australia
252,Winter Brand Promo 2022,2,Caitlin Edwards,2020-04-21,2020-05-01,8430.87,Brand,VIP,Nigeria
253,BlackFriday Retention Promo 2019,13,Willie Bowers,2021-07-31,2021-10-27,4614.8,Retention,At-Risk,Japan
254,Prospecting Awareness Sale 2019,8,Jeffrey Herring,2021-01-11,2021-02-04,7966.15,Awareness,At-Risk,Saudi Arabia
255,BlackFriday Retention Promo 2021,8,Dominic Bennett,2021-08-10,2021-10-11,3566.19,Retention,At-Risk,Spain
256,Clearance Brand Drive 2021,5,,2019-05-21,2019-07-06,5806.98,Brand,New,Italy
257,Flash Acquisition Promo 2022,14,Angel Kent,2019-10-03,2019-10-14,9042.71,Acquisition,VIP,United Arab Emirates
258,Flash Awareness Push 2023,1,James Smith,2021-02-10,2021-03-29,6506.13,Awareness,All,Brazil
259,Summer Acquisition Drive 2022,8,Isaiah Hall Jr.,2024-08-08,2024-10-03,4045.72,Acquisition,VIP,Philippines
260,Spring Brand Campaign 2019,7,Mark Morgan,2020-12-30,2021-01-16,5084.09,Brand,New,Global
261,Spring Conversion Drive 2024,10,Sandra Kim,2020-10-31,2020-12-25,5096.05,Conversion,Returning,United Arab Emirates
262,Prospecting Awareness Promo 2024,4,Angela Dillon,2024-06-25,2024-08-30,2380.57,Awareness,All,United States
263,NewYear Conversion Sale 2019,3,Robert Massey,2020-09-14,2020-11-27,5626.72,Conversion,Returning,Netherlands
264,Flash Acquisition Promo 2022,7,Julie Clark,2024-07-19,2024-08-05,1156.07,Acquisition,VIP,Indonesia
265,Loyalty Brand Drive 2024,5,Caitlin Edwards,2020-01-24,2020-04-12,4468.25,Brand,VIP,Indonesia
266,BlackFriday Conversion Campaign 2022,7,Hunter Woods,2021-04-21,2021-06-22,8968.22,Conversion,Returning,Japan
267,BlackFriday Conversion Push 2020,6,Gloria Keller,2021-07-13,2021-08-21,5549.72,Conversion,New,Japan
268,Flash Awareness Drive 2022,10,Mary Rodriguez,2021-01-03,2021-03-28,1889.84,Awareness,Churned,Brazil
269,Holiday Brand Promo 2024,13,John Lopez,2023-01-16,2023-04-07,7772.49,Brand,At-Risk,Japan
270,BlackFriday Brand Campaign 2019,4,Jon Thomas,2022-06-07,2022-06-16,6889.24,Brand,Churned,Saudi Arabia
271,Holiday Acquisition Sale 2019,3,Angela Dillon,2023-09-22,2023-11-10,2150.5,Acquisition,Churned,Italy
272,Prospecting Brand Campaign 2022,3,Elizabeth Hill,2022-06-01,2022-07-05,5970.7,Brand,Churned,Saudi Arabia
273,Loyalty Brand Promo 2019,11,Yvette House,2024-02-23,2024-04-01,6570.04,Brand,Returning,Germany
274,Clearance Brand Push 2022,1,Anthony Rasmussen,2022-08-05,2022-09-03,6723.49,Brand,New,Nigeria
275,CLEARANCE AWARENESS PROMO 2024,13,Gloria Keller,2020-01-23,2020-04-05,5278.24,Awareness,VIP,India
276,NewYear Retention Promo 2024,5,,2023-03-10,2023-05-30,4397.87,Retention,Returning,France
277,Summer Acquisition Sale 2024,1,Gloria Keller,2023-12-04,2024-01-15,9425.68,Acquisition,Churned,Italy
278,Flash Conversion Sale 2019,14,Mark Harris,2024-09-09,2024-12-03,5135.25,Conversion,Returning,Philippines
279,,1,Yvette House,2021-01-17,2021-02-10,31758.68,Awareness,New,India
280,NewYear Retention Campaign 2019,12,Scott Taylor,2024-07-10,2024-08-31,3168.98,Retention,Churned,Indonesia
281,NewYear Acquisition Drive 2020,7,Charles Torres,2019-08-01,2019-10-27,12395.94,Acquisition,All,Nigeria
282,Flash Brand Sale 2021,1,Mary Rodriguez,2024-03-26,2024-06-14,4083.08,Brand,Churned,India
283,Prospecting Conversion Promo 2019,2,Rachel Wright,2023-11-30,2024-01-14,1887.81,Conversion,Returning,Mexico
284,Flash Conversion Campaign 2024,12,Connie Costa,2020-04-26,2020-05-13,18313.14,Conversion,New,Brazil
285,Launch Brand Promo 2019,15,Anthony Rasmussen,2020-06-23,2020-07-26,1609.14,Brand,VIP,Australia
286,Spring Retention Push 2020,4,Levi Stewart,2019-04-20,2019-05-28,1985.24,Retention,Returning,Japan
287,Spring Conversion Promo 2020,8,Christine Harris,2019-12-07,2020-01-09,21910.71,Conversion,All,Germany
288,Holiday Conversion Campaign 2021,1,Chase Wolf,2022-08-30,2022-11-19,1262.44,Conversion,At-Risk,South Africa
289,Launch Retention Sale 2020,12,Levi Stewart,2023-05-20,2023-08-05,1861.27,Retention,All,United Arab Emirates
290,,12,Felicia Henry,2024-10-02,2024-12-22,2469.51,Acquisition,New,France
291,RETARGET AWARENESS CAMPAIGN 2022,15,Mark Morgan,2022-10-23,2022-12-05,50667.28,Awareness,New,Netherlands
292,Summer Acquisition Promo 2019,5,Sandra Ayala,2020-12-15,2021-01-31,7360.92,Acquisition,New,France
293,NewYear Brand Sale 2020,4,Robert Massey,2020-01-27,2020-02-23,24118.8,Brand,Churned,Indonesia
294,Flash Retention Promo 2022,5,Richard White,2020-09-14,2020-11-17,1722.63,Retention,VIP,Australia
295,Spring Acquisition Drive 2021,4,Mark Harris,2021-08-22,2021-11-16,8649.42,Acquisition,Returning,United States
296,Spring Awareness Promo 2021,3,Jennifer Obrien,2020-02-13,2020-05-03,22342.54,Awareness,New,India
297,Holiday Awareness Sale 2023,4,Connie Costa,2023-03-04,2023-04-05,12371.75,Awareness,VIP,Italy
298,Winter Retention Sale 2020,8,Hunter Woods,2023-12-04,2024-02-03,1347.11,Retention,At-Risk,Egypt
299,Clearance Awareness Campaign 2020,15,Mark Harris,2019-05-31,2019-08-07,4636.8,Awareness,Churned,Indonesia
300,Holiday Conversion Sale 2022,6,Richard White,2019-10-12,2019-11-23,5839.43,Conversion,All,Egypt
301,Winter Awareness Push 2020,4,Robert Jones,2024-02-12,2024-03-19,1090.64,Awareness,All,Philippines
302,Clearance Conversion Push 2022,9,Julie Clark,2024-02-12,2024-02-22,16592.35,Conversion,Returning,Mexico
303,Summer Acquisition Push 2021,12,Dominic Bennett,2020-04-22,2020-06-05,29395.67,Acquisition,At-Risk,Canada
304,Prospecting Brand Sale 2024,13,Derek Lowe,2024-06-08,2024-08-12,20290.91,Brand,All,Australia
305,,3,Donna Nelson,2023-01-28,2023-03-23,3224.51,Acquisition,New,Netherlands
306,BlackFriday Retention Drive 2021,14,,2019-08-25,2019-09-14,10022.42,Retention,At-Risk,Global
307,NewYear Retention Promo 2023,11,Christine Harris,2024-11-01,2024-11-21,19400.27,Retention,Churned,Indonesia
308,BlackFriday Acquisition Sale 2024,15,Felicia Henry,2021-01-19,2021-03-13,1658.57,Acquisition,All,Saudi Arabia
309,Clearance Brand Push 2023,4,Carolyn Schultz,2020-06-07,2020-08-13,2806.37,Brand,All,France
310,Winter Brand Push 2023,6,Mark Harris,2023-02-14,2023-04-02,4124.26,Brand,Churned,United Kingdom
311,Prospecting Brand Promo 2023,13,Felicia Henry,2021-02-22,2021-04-20,5606.88,Brand,Churned,Japan
312,  Launch Conversion Push 2021  ,12,Julie Clark,2021-12-03,2021-09-25,7061.77,Conversion,Returning,Global
313,Loyalty Retention Sale 2021,4,Carolyn Schultz,2024-06-11,2024-07-11,2590.51,Retention,New,France
314,Summer Awareness Sale 2024,2,Rebecca Simmons,2024-08-12,2024-10-16,5022.13,Awareness,Churned,United Kingdom
315,Prospecting Conversion Drive 2020,4,Christine Harris,2023-09-30,2023-12-24,6523.49,Conversion,New,Canada
316,Clearance Awareness Promo 2021,8,,2019-07-02,2019-07-13,7423.91,Awareness,All,Brazil
317,NewYear Acquisition Sale 2024,10,Angela Dillon,2023-05-17,2023-08-11,17049.39,Acquisition,Churned,Mexico
318,Spring Conversion Drive 2020,12,Hannah Matthews,2021-06-29,2021-07-20,8172.31,Conversion,At-Risk,Germany
319,Spring Acquisition Campaign 2019,3,,2023-02-03,2022-12-26,10477.16,Acquisition,Returning,Brazil
320,Spring Retention Push 2021,9,Lori Delgado,2024-10-25,2024-12-17,4300.45,Retention,VIP,France
321,Flash Awareness Push 2020,3,Felicia Henry,2019-03-14,2019-05-01,4108.82,Awareness,All,Mexico
322,Holiday Retention Push 2021,10,Isaiah Hall Jr.,2024-06-24,2024-07-01,4467.53,Retention,All,Saudi Arabia
323,Holiday Acquisition Promo 2024,14,Samuel Smith,2021-04-26,2021-06-10,1088.44,Acquisition,At-Risk,United States
324,Launch Brand Campaign 2022,5,Jessica Sanford,2022-11-13,2023-02-04,13251.34,Brand,Churned,United Arab Emirates
325,Clearance Conversion Sale 2024,1,Miguel Johnston,2022-12-25,2023-01-22,988.35,Conversion,New,Egypt
326,Launch Retention Promo 2021,10,,2022-07-16,2022-10-09,3654.18,Retention,VIP,India
327,Clearance Retention Promo 2020,13,Angela Chandler,2019-04-10,2019-05-10,5130.84,Retention,At-Risk,Italy
328,Spring Acquisition Drive 2024,11,Isaiah Hall Jr.,2023-03-30,2023-05-16,14292.18,Acquisition,At-Risk,Brazil
329,Clearance Acquisition Campaign 2022,5,,2023-12-08,2024-01-24,9260.69,Acquisition,Returning,Australia
330,Loyalty Conversion Push 2020,15,Lori Delgado,2020-02-14,2020-04-14,4535.93,Conversion,New,Spain
331,WINTER BRAND PUSH 2019,6,Miguel Johnston,2020-06-26,2020-09-18,8875.57,Brand,Returning,United States
332,Loyalty Conversion Push 2024,11,Mark Harris,2020-04-10,2020-07-01,18818.47,Conversion,VIP,Germany
333,Flash Conversion Push 2019,2,Levi Stewart,2020-07-31,2020-08-26,5470.22,Conversion,Churned,United Arab Emirates
334,Flash Brand Push 2020,6,Angel Kent,2020-06-26,2020-08-03,7262.14,Brand,At-Risk,France
335,Spring Retention Drive 2022,11,Elizabeth Hill,2023-11-16,2023-12-30,6108.52,Retention,All,Australia
336,Flash Retention Sale 2019,1,Charles Torres,2023-06-07,2023-07-17,5250.83,Retention,Churned,South Africa
337,NewYear Brand Sale 2020,1,Michael Lawrence,2022-05-02,2022-06-04,3197.64,Brand,All,Germany
338,Summer Brand Sale 2024,4,John Lopez,2023-09-13,2023-12-02,3021.21,Brand,Churned,Brazil
339,,12,Richard White,2022-06-25,2022-07-21,33652.43,Acquisition,New,Australia
340,NewYear Awareness Promo 2021,13,Jessica Sanford,2020-06-30,2020-07-21,4790.0,Awareness,All,Egypt
341,Flash Acquisition Drive 2023,9,Christine Harris,2019-12-04,2020-02-17,2402.95,Acquisition,At-Risk,Spain
342,Winter Awareness Drive 2022,5,David Zuniga,2023-07-01,2023-09-13,1737.53,Awareness,VIP,Mexico
343,Summer Brand Campaign 2022,9,Gloria Keller,2024-06-18,2024-08-03,10760.31,Brand,Returning,United States
344,Spring Retention Drive 2021,1,Mary Rodriguez,2019-03-29,2019-01-17,2110.82,Retention,At-Risk,Netherlands
345,  Clearance Brand Push 2021  ,11,Caitlin Edwards,2019-05-02,2019-06-18,12427.23,Brand,Churned,United Arab Emirates
346,Retarget Retention Campaign 2020,13,Samuel Smith,2022-09-21,2022-11-18,2616.4,Retention,All,Japan
347,loyalty awareness campaign 2023,13,Elizabeth Hill,2019-12-23,2020-01-15,7741.35,Awareness,Returning,Japan
348,Winter Acquisition Drive 2023,11,Mark Harris,2024-04-05,2024-06-06,1774.29,Acquisition,Returning,Australia
349,Spring Acquisition Sale 2024,2,Gloria Keller,2021-08-11,2021-08-26,6518.83,Acquisition,New,Japan
350,BlackFriday Brand Drive 2020,3,Sandra Ayala,2023-04-01,2023-04-22,2381.81,Brand,VIP,Nigeria
351,Prospecting Brand Sale 2022,9,Derek Lowe,2020-05-31,2020-08-06,7448.18,Brand,Churned,Netherlands
352,Loyalty Retention Drive 2019,3,Eric Dodson Jr.,2019-12-06,2020-02-29,4303.52,Retention,VIP,Philippines
353,Winter Brand Push 2024,12,Jessica Sanford,2022-01-04,2022-02-05,2803.08,Brand,New,Saudi Arabia
354,Holiday Awareness Campaign 2024,1,Angel Kent,2024-01-05,2024-03-04,13807.68,Awareness,New,Australia
355,Summer Awareness Sale 2023,12,James Smith,2022-01-01,2022-02-02,4667.69,Awareness,All,Australia
356,Holiday Conversion Drive 2020,9,Jennifer Obrien,2024-03-22,2024-04-22,2271.3,Conversion,New,United States
357,NewYear Awareness Push 2023,6,,2021-08-21,2021-09-28,7064.29,Awareness,Churned,Brazil
358,NewYear Awareness Drive 2022,9,Sandra Kim,2022-03-24,2022-04-20,5540.64,Awareness,At-Risk,Indonesia
359,Loyalty Brand Sale 2020,3,Anthony Rasmussen,2022-12-15,2023-02-17,6421.16,Brand,At-Risk,Saudi Arabia
360,Spring Retention Campaign 2020,12,Nicholas Gordon,2019-08-18,2019-10-19,3603.55,Retention,Returning,Brazil
361,Holiday Brand Drive 2024,3,,2022-07-24,2022-09-18,4327.93,Brand,All,India
362,Flash Retention Sale 2022,4,Jessica Sanford,2020-04-16,2020-06-05,13049.4,Retention,All,Germany
363,Flash Brand Push 2022,15,Jennifer Obrien,2022-03-13,2022-05-17,6605.23,Brand,New,Brazil
364,BlackFriday Brand Sale 2020,7,Jeffrey Herring,2021-03-15,2021-03-31,39430.04,Brand,Returning,France
365,Spring Brand Push 2019,11,Tammy Bell,2019-03-27,2019-05-01,12254.18,Brand,All,Indonesia
366,RETARGET AWARENESS DRIVE 2024,3,Alexis Hale,2019-04-05,2019-06-16,2757.22,Awareness,All,Brazil
367,Clearance Acquisition Drive 2021,6,Elizabeth Hill,2019-04-04,2019-04-19,49577.28,Acquisition,Churned,Nigeria
368,Flash Awareness Campaign 2024,6,Yolanda Wallace,2019-05-10,2019-07-05,6081.86,Awareness,New,Global
369,retarget retention promo 2022,1,Rebecca Prince,2021-07-03,2021-09-22,8651.45,Retention,Returning,United States
370,Launch Brand Sale 2021,11,Alexis Hale,2022-10-02,2022-12-31,7172.67,Brand,VIP,Brazil
371,loyalty awareness push 2024,13,,2019-10-31,2020-01-23,16563.35,Awareness,At-Risk,Italy
372,Launch Retention Sale 2022,2,James Smith,2022-01-16,2022-04-08,10320.13,Retention,At-Risk,Philippines
373,Retarget Brand Push 2024,14,,2024-03-19,2024-02-03,2545.55,Brand,VIP,Nigeria
374,Prospecting Awareness Push 2023,3,Sandra Kim,2022-10-26,2022-12-22,13913.88,Awareness,At-Risk,Egypt
375,Launch Retention Campaign 2023,12,Nicholas Gordon,2021-10-25,2021-11-22,8758.96,Retention,Churned,Egypt
376,Spring Awareness Promo 2020,10,Mark Morgan,2021-08-21,2021-09-23,14522.31,Awareness,VIP,Indonesia
377,  Loyalty Brand Push 2020  ,9,Charles Torres,2020-12-15,2021-02-01,2953.38,Brand,Returning,Indonesia
378,Retarget Retention Sale 2022,5,,2021-05-19,2021-07-21,11668.91,Retention,All,Japan
379,Loyalty Acquisition Drive 2021,15,,2022-04-06,2022-06-08,6373.34,Acquisition,VIP,Global
380,Loyalty Acquisition Campaign 2024,8,Angel Kent,2019-09-18,2019-12-09,1015.6,Acquisition,VIP,Canada
381,,13,Jennifer Obrien,2019-12-25,2020-03-03,6751.53,Retention,New,Saudi Arabia
382,Loyalty Brand Campaign 2023,1,Gloria Keller,2022-11-23,2023-02-01,11575.84,Brand,VIP,Saudi Arabia
383,Loyalty Brand Promo 2024,6,Jennifer Obrien,2024-09-14,2024-10-26,9908.33,Brand,New,South Africa
384,Launch Brand Promo 2022,4,David Zuniga,2022-11-14,2023-01-12,1972.77,Brand,At-Risk,Brazil
385,Launch Retention Promo 2021,5,Sandra Ayala,2020-06-05,2020-08-02,2108.77,Retention,All,Philippines
386,Winter Brand Campaign 2020,9,Samuel Smith,2020-08-15,2020-11-04,1845.99,Brand,Churned,United States
387,NewYear Conversion Sale 2019,5,Carolyn Schultz,2021-06-29,2021-09-21,3014.88,Conversion,Returning,Global
388,Summer Retention Promo 2019,9,,2020-04-13,2020-05-05,91997.83,Retention,New,Australia
389,Clearance Acquisition Sale 2020,7,Jennifer Obrien,2020-02-02,2020-03-31,3369.75,Acquisition,VIP,Saudi Arabia
390,Summer Awareness Drive 2020,10,Richard White,2020-09-12,2020-10-23,5180.38,Awareness,Churned,Mexico
391,Winter Brand Push 2024,6,Jeffrey Herring,2021-03-29,2021-06-15,5371.24,Brand,Churned,Philippines
392,Retarget Acquisition Sale 2024,9,Charles Torres,2022-11-02,2023-01-09,3106.35,Acquisition,VIP,Saudi Arabia
393,loyalty acquisition drive 2019,9,Isaiah Hall Jr.,2024-10-01,2024-12-07,5062.33,Acquisition,VIP,Germany
394,Flash Conversion Push 2019,9,Jeffrey Herring,2022-12-19,2023-01-14,4080.92,Conversion,At-Risk,Egypt
395,Summer Awareness Sale 2023,15,Sandra Ayala,2024-01-24,2024-02-05,2241.31,Awareness,All,Egypt
396,Retarget Retention Campaign 2023,12,Yvette House,2022-02-15,2022-05-08,2125.74,Retention,Churned,Egypt
397,Summer Acquisition Promo 2020,11,Felicia Henry,2024-07-20,2024-09-02,7194.45,Acquisition,New,Saudi Arabia
398,Holiday Brand Campaign 2023,5,Dominic Bennett,2023-07-25,2023-09-07,7080.72,Brand,At-Risk,Netherlands
399,Launch Awareness Campaign 2022,10,Robert Jones,2020-12-23,2021-01-01,14342.96,Awareness,All,Germany
400,Spring Retention Campaign 2021,9,Donna Nelson,2023-06-06,2023-09-03,3008.13,Retention,New,United States
401,Flash Acquisition Promo 2022,2,Donna Nelson,2023-05-08,2023-05-30,2763.8,Acquisition,New,Brazil
402,BlackFriday Conversion Promo 2024,5,Debra Smith,2020-12-20,2021-03-13,815.72,Conversion,Churned,United Kingdom
403,BlackFriday Retention Promo 2019,7,,2021-10-03,2021-12-20,5700.05,Retention,At-Risk,Egypt
404,Summer Conversion Campaign 2024,3,Mark Harris,2021-12-05,2021-12-28,8549.68,Conversion,New,United Arab Emirates
405,Loyalty Conversion Drive 2022,15,Angel Kent,2020-11-08,2021-01-15,9498.12,Conversion,Returning,United Arab Emirates
406,Spring Retention Push 2024,15,Alexis Hale,2024-11-05,2024-12-05,9203.07,Retention,New,Indonesia
407,Holiday Conversion Push 2019,1,Mary Rodriguez,2019-05-27,2019-08-23,8653.67,Conversion,All,Japan
408,BlackFriday Awareness Campaign 2021,8,,2024-11-07,2025-01-14,5094.13,Awareness,At-Risk,Japan
409,Retarget Conversion Promo 2023,9,Rachel Dickerson,2021-03-02,2021-05-24,5651.42,Conversion,Returning,Indonesia
410,Spring Conversion Sale 2019,7,Alexis Hale,2023-10-05,2023-08-30,5194.23,Conversion,Churned,Brazil
411,Clearance Awareness Sale 2020,6,Debra Smith,2023-12-28,2024-02-09,2152.13,Awareness,VIP,Egypt
412,Spring Awareness Drive 2020,4,Anthony Rasmussen,2021-12-15,2021-12-22,10503.27,Awareness,All,Brazil
413,Retarget Acquisition Push 2023,7,,2022-05-14,2022-05-29,7205.07,Acquisition,All,Nigeria
414,Retarget Acquisition Campaign 2021,4,Yolanda Wallace,2021-04-15,2021-05-12,13463.84,Acquisition,At-Risk,Mexico
415,Prospecting Brand Push 2022,9,,2023-03-01,2023-04-21,2108.48,Brand,Churned,United Arab Emirates
416,Launch Conversion Promo 2021,12,,2022-05-08,2022-06-07,44787.3,Conversion,Churned,Japan
417,Spring Conversion Promo 2022,3,Yvette House,2024-05-27,2024-07-24,10583.62,Conversion,New,South Africa
418,NewYear Retention Drive 2022,6,Derek Lowe,2021-06-01,2021-08-04,8416.79,Retention,New,United Kingdom
419,Launch Awareness Sale 2020,6,Rachel Dickerson,2023-09-02,2023-10-18,1683.42,Awareness,Churned,Canada
420,Clearance Retention Promo 2021,5,,2019-01-28,2019-04-05,33430.05,Retention,Returning,Egypt
421,newyear acquisition push 2019,11,Gloria Keller,2023-08-25,2023-10-27,1891.99,Acquisition,Churned,Japan
422,Winter Retention Promo 2024,2,Angela Dillon,2022-10-16,2022-11-30,11458.71,Retention,All,Philippines
423,  BlackFriday Acquisition Promo 2020  ,8,,2023-07-21,2023-10-13,865.47,Acquisition,Returning,United Kingdom
424,Clearance Acquisition Drive 2023,6,,2024-06-29,2024-07-09,6894.46,Acquisition,Returning,India
425,Holiday Brand Campaign 2023,2,Derek Lowe,2023-03-05,2023-03-20,7733.17,Brand,All,India
426,Loyalty Brand Push 2024,4,Angel Kent,2021-08-25,2021-09-05,2986.35,Brand,Churned,Nigeria
427,Spring Brand Drive 2020,9,,2020-11-11,2021-01-02,1764.65,Brand,Returning,Nigeria
428,Holiday Retention Sale 2021,9,,2020-01-30,2020-04-17,16007.22,Retention,At-Risk,Australia
429,NewYear Awareness Push 2022,6,David Zuniga,2023-12-27,2024-02-28,15326.67,Awareness,All,Japan
430,Retarget Conversion Push 2023,7,Mary Rodriguez,2023-05-12,2023-06-29,6033.75,Conversion,All,Brazil
431,Summer Brand Sale 2024,8,Jessica Sanford,2022-01-19,2022-04-08,1236.01,Brand,New,Egypt
432,Holiday Retention Promo 2023,7,,2022-10-09,2022-12-03,9183.01,Retention,At-Risk,Canada
433,Clearance Retention Campaign 2019,12,Mary Rodriguez,2019-07-10,2019-08-06,3817.9,Retention,Churned,Spain
434,BLACKFRIDAY AWARENESS PUSH 2020,10,,2022-05-03,2022-06-29,5491.28,Awareness,Returning,Philippines
435,BlackFriday Brand Campaign 2023,10,Stephanie Allen,2020-02-02,2020-04-04,10231.81,Brand,VIP,United Arab Emirates
436,  Loyalty Brand Drive 2022  ,1,Angela Dillon,2024-04-01,2024-04-11,4440.95,Brand,All,United Kingdom
437,Launch Awareness Drive 2021,2,Rachel Wright,2020-12-05,2021-01-24,2026.5,Awareness,At-Risk,Brazil
438,Launch Awareness Push 2024,10,Caitlin Edwards,2023-05-02,2023-06-21,10681.77,Awareness,Returning,Germany
439,Launch Awareness Drive 2024,12,Christine Harris,2021-01-01,2021-03-15,5010.58,Awareness,VIP,Japan
