customer_id,first_name,last_name,email,age,gender,country,city,segment,signup_date,preferred_device
241,Raymond,Love,raymond.love437@yahoo.com,65,Other,United States,Hammondshire,At-Risk,2019-06-11,Mobile
242,Teresa,Day,teresa.day919@yahoo.com,37,Male,,Frazierstad,Returning,2019-10-09,Tablet
243,Maria,Arnold,maria.arnold883@hotmail.com,41,Female,Japan,Port Tammy,New,2021-08-05,Mobile
244,Renee,Brown,renee.brown266@gmail.com,38,Male,Brazil,West Fred,Returning,2020-12-07,Tablet
245,Jenna,Reed,jenna.reed284@hotmail.com,55,Other,Saudi Arabia,Meghanview,Churned,2020-03-06,Mobile
246,Stephanie,Hill,stephanie.hill642@hotmail.com,29,Male,Australia,Christinaland,New,2022-01-06,Mobile
247,Gary,David,gary.david451@gmail.com,36,Male,Brazil,Lake Claudia,Returning,2024-05-30,Tablet
248,Matthew,Bradshaw,matthew.bradshaw293@gmail.com,49,Male,United States,North Brandonshire,Returning,2020-08-02,Mobile
249,Jason,Armstrong,jason.armstrong344@hotmail.com,23,Female,India,South Pamelaside,Churned,2020-09-26,Tablet
250,Sue,Webb,sue.webb83@hotmail.com,18,Male,Germany,Evansland,Returning,2023-02-17,Desktop
251,Eric,Perry,eric.perry237@yahoo.com,31,Female,U.K.,West Catherine,Returning,2020-11-15,Tablet
252,Jennifer,Gross,jennifer.gross157@yahoo.com,56,Other,United States,Andersonstad,New,2022-02-02,Desktop
253,Daniel,Allen,daniel.allen66@gmail.com,18,Female,South Africa,Shannonberg,Returning,2019-08-01,Mobile
254,Kelly,Cruz,kelly.cruz339@hotmail.com,35,Other,Brazil,Wrightburgh,Returning,2023-11-18,Mobile
255,Sarah,Griffith,sarah.griffith426@gmail.com,32,Male,united states,South Wendy,Churned,2021-10-19,Desktop
256,Natasha,Jimenez,natasha.jimenez853@gmail.com,22,Female,India,Wagnerbury,Returning,2020-04-16,Mobile
257,Michael,Williams,michael.williams927@yahoo.com,36,Other,United Kingdom,Mitchelltown,At-Risk,2024-01-31,Tablet
258,Ryan,Khan,ryan.khan21@hotmail.com,35,Other,Britain,Kathrynstad,New,2019-04-10,Mobile
259,Brett,Hoffman,brett.hoffman489@yahoo.com,35,Male,India,Charleshaven,New,2021-09-13,Mobile
260,Andrea,Bryan,andrea.bryan306@hotmail.com,29,Female,Spain,East Theresafurt,Returning,2021-03-28,Mobile
261,Valerie,Grant,valerie.grant552@yahoo.com,18,Other,France,East Carrie,Returning,2021-05-29,Tablet
262,Billy,Williams,billy.williams560@hotmail.com,49,Other,,Lindahaven,New,2021-09-28,Desktop
263,Catherine,Robertson,catherine.robertson500@yahoo.com,19,Male,Mexico,Franciscoport,Returning,2022-07-24,Mobile
264,William,Hicks,william.hicks447@yahoo.com,26,Female,United States,Thomastown,New,2021-03-18,Desktop
265,Emily,Whitney,emily.whitney399@hotmail.com,47,Female,united states,Lauratown,New,2022-07-31,Tablet
266,JOSEPH,Rios,joseph.rios696@hotmail.com,51,Female,Britain,Lake Brett,VIP,2021-11-18,Tablet
267,Alexandria,Griffith,alexandria.griffith170@yahoo.com,29,Female,Mexico,Port Erin,New,2019-03-11,Desktop
268,Stacy,Rodriguez,stacy.rodriguez638@gmail.com,41,Other,US,Edwardsberg,New,2021-06-23,Desktop
269,James,Shaw,james.shaw929@hotmail.com,44,Female,Italy,Salaston,Returning,2023-03-27,Tablet
270,April,Hoffman,april.hoffman578@hotmail.com,41,Other,mexico,Foxmouth,New,2024-09-27,Desktop
271,Steve,Patel,steve.patel86@hotmail.com,43,Other,United States,Ericaview,New,2022-08-29,Mobile
272,James,Wright,james.wright139@hotmail.com,32,Female,UK,Jeffreyport,New,2023-08-17,Desktop
273,Janet,Vaughn,janet.vaughn52@yahoo.com,39,Female,France,Timothyside,At-Risk,2024-08-07,Mobile
274,Laura,Hill,laura.hill336@gmail.com,20,Male,Italy,Huangfurt,Returning,2023-11-29,Mobile
275,Stephanie,Ballard,stephanie.ballard335@yahoo.com,27,Female,Brazil,West Stephanieland,New,2021-01-28,Mobile
276,Scott,Scott,scott.scott285@yahoo.com,19,Female,Brazil,East Maria,Returning,2020-08-17,Mobile
277,Anna,Nelson,anna.nelson855@gmail.com,18,Male,Canada,East Brent,Churned,2024-06-06,Mobile
278,Jeremiah,Hall,jeremiah.hall20@gmail.com,56,Other,Egypt,Riverafort,New,2019-08-09,Tablet
279,Kelli,Smith,kelli.smith54@hotmail.com,35,Female,Nigeria,South Denise,At-Risk,2024-04-13,Desktop
280,thomas,Santos,thomas.santos666@yahoo.com,49,Male,France,Justinton,New,2024-06-12,Tablet
281,Christopher,Andrews,,39,Male,MEXICO,East Robertburgh,New,2024-08-08,Desktop
282,Benjamin,Huff,benjamin.huff205@yahoo.com,18,Male,United States,Lake Suzanne,At-Risk,2024-07-21,Tablet
283,Nancy,Smith,nancy.smith157@hotmail.com,36,Male,United Kingdom,West Justinside,New,2022-02-22,Desktop
284,Pamela,Anderson,pamela.anderson485@hotmail.com,40,Other,United States,Nelsonville,Churned,2020-12-25,Desktop
285,Jessica,Wong,jessica.wong578@hotmail.com,38,Male,Canada,North Jill,Returning,2023-09-29,Mobile
286,ASHLEY,Todd,ashley.todd717@gmail.com,24,Female,,Wilcoxhaven,At-Risk,2020-12-19,Mobile
287,Richard,Davis,richard.davis172@gmail.com,39,Other,Brazil,Morrisbury,VIP,2019-01-15,Tablet
288,Patrick,Griffin,patrick.griffin987@yahoo.com,47,Other,United Kingdom,Kevinshire,Churned,2019-01-26,Tablet
289,Desiree,Schwartz,desiree.schwartz118@gmail.com,18,Male,India,South Kurtfurt,New,2023-02-12,Mobile
290,Sandra,Barron,sandra.barron111@yahoo.com,20,Other,USA,Lake Sabrinaport,VIP,2021-03-16,Desktop
291,Jeffrey,Bernard,jeffrey.bernard952@yahoo.com,38,Female,U.K.,South Julie,Returning,2022-08-20,Tablet
292,Robert,Dunn,robert.dunn694@yahoo.com,26,Female,Canada,Port John,Returning,2023-07-12,Mobile
293,Morgan,Miller,morgan.miller965@yahoo.com,24,Other,India,Christianshire,Returning,2019-09-03,Desktop
294,Maria,Leach,maria.leach78@gmail.com,48,Other,MEXICO,East Mark,Churned,2022-02-14,Tablet
295,Darren,Harris,darren.harris851@hotmail.com,25,Other,United States,Davishaven,New,2021-09-03,Desktop
296,Brian,Anderson,brian.anderson105@yahoo.com,44,Other,Brazil,Elliottside,New,2021-10-10,Mobile
297,Lindsay,Cummings,lindsay.cummings871@yahoo.com,66,Other,Germany,Lisaborough,At-Risk,2022-06-21,Tablet
298,Brandon,Cooper,brandon.cooper825@gmail.com,34,Male,United States,North Valeriefort,New,2019-03-11,Tablet
299,Robert,Mack,robert.mack802@hotmail.com,35,Male,Japan,Brooksfurt,Returning,2021-09-09,Mobile
300,Sally,Bennett,sally.bennett546@gmail.com,57,Female,U.K.,Lake Michelle,At-Risk,2019-09-17,Tablet
301,Victoria,Long,victoria.long380@gmail.com,43,Male,Canada,Port Adam,Returning,2019-02-19,Tablet
302,Kenneth,Nunez,kenneth.nunez664@hotmail.com,47,Female,Germany,Patelbury,New,2020-06-26,Desktop
303,Michael,Hill,michael.hill870@hotmail.com,35,Female,Britain,North Lisachester,Returning,2022-09-09,Mobile
304,Sharon,Small,sharon.small109@gmail.com,43,Female,Nigeria,North Craig,VIP,2019-03-15,Mobile
305,Carla,Warner,carla.warner651@gmail.com,42,Female,Japan,Lake Bradley,At-Risk,2021-08-19,Tablet
306,Amber,Webster,amber.webster157@gmail.com,48,Female,United Kingdom,New Victoria,Returning,2020-05-28,Desktop
307,Sabrina,Johnston,sabrina.johnston752@hotmail.com,41,Other,united kingdom,Joelberg,Returning,2024-11-29,Tablet
308,Adriana,Gutierrez,adriana.gutierrez277@yahoo.com,38,Other,South Africa,New Stacyburgh,New,2022-10-03,Tablet
309,Ronald,Simpson,ronald.simpson794@yahoo.com,23,Female,Saudi Arabia,Floydmouth,Churned,2023-03-06,Mobile
310,Ricky,Evans,ricky.evans447@gmail.com,48,Other,Philippines,Allenbury,Returning,2020-10-20,Tablet
311,Jasmine,Shaffer,jasmine.shaffer275@gmail.com,36,Female,CANADA,Faulknerside,At-Risk,2022-03-07,Desktop
312,Paul,Scott,paul.scott851@yahoo.com,36,Male,United States,South Melanieland,Returning,2022-03-19,Mobile
313,Maria,Williams,maria.williams903@yahoo.com,30,Female,U.S.A.,Port Charlesshire,VIP,2023-05-06,Desktop
314,Angelica,Mendoza,angelica.mendoza769@yahoo.com,32,Female,Germany,Susantown,VIP,2020-04-09,Tablet
315,James,Figueroa,james.figueroa625@hotmail.com,33,Other,India,Rochaborough,At-Risk,2021-05-19,Mobile
316,John,Morris,john.morris345@yahoo.com,30,Male,canada,Owensstad,Returning,2020-11-06,Mobile
317,Michael,Andrade,michael.andrade872@yahoo.com,39,Female,United Kingdom,Port Tinafort,New,2023-07-27,Desktop
318,Luke,Harris,,46,Male,Nigeria,Williamsbury,New,2023-06-13,Mobile
319,Allen,Tran,allen.tran817@hotmail.com,36,Female,Saudi Arabia,Phillipsborough,At-Risk,2020-12-23,Mobile
320,Noah,Whitaker,noah.whitaker287@yahoo.com,48,Other,Indonesia,Jonathanfort,Returning,2024-10-18,Tablet
321,Darlene,Henry,darlene.henry902@gmail.com,29,Female,Australia,Garyside,Returning,2021-12-05,Tablet
322,Sabrina,Weaver,sabrina.weaver11@hotmail.com,52,Other,Nigeria,New Arthurland,Churned,2024-09-01,Desktop
323,Elizabeth,Duran,elizabeth.duran88@yahoo.com,30,Male,france,Port Crystal,VIP,2019-05-29,Tablet
324,Edward,Robinson,edward.robinson417@yahoo.com,53,Female,United Kingdom,Brucefort,New,2022-12-15,Tablet
325,Alfred,Patel,alfred.patel777@yahoo.com,19,Male,Canada,North Alyssaview,New,2022-03-19,Tablet
326,Justin,Shaw,,24,Other,United States,Drakeburgh,New,2019-08-23,Tablet
327,Cole,Hernandez,cole.hernandez503@gmail.com,35,Female,Germany,Lisaview,VIP,2023-10-08,Desktop
328,Christian,Chung,christian.chung96@yahoo.com,38,Female,United Kingdom,Lake Jeremiah,Churned,2023-02-07,Desktop
329,Melanie,Valdez,melanie.valdez415@hotmail.com,47,Other,Philippines,North Richardfurt,Returning,2022-04-25,Desktop
330,Brian,Smith,brian.smith314@gmail.com,33,Other,Brazil,South Meganmouth,New,2022-05-24,Tablet
331,Michaela,Davis,michaela.davis378@hotmail.com,37,Female,Brazil,East Jasonshire,Returning,2021-11-07,Tablet
332,Brandon,Jones,brandon.jones544@yahoo.com,41,Female,,East Sarahmouth,New,2019-02-04,Mobile
333,Jamie,Thomas,jamie.thomas764@hotmail.com,28,Other,  Spain  ,Hickmanport,Returning,2019-12-22,Mobile
334,John,Davenport,john.davenport361@yahoo.com,29,Other,United States,Patrickberg,Churned,2023-09-28,Mobile
335,Hannah,Miller,hannah.miller278@hotmail.com,53,Female,Japan,Brianchester,New,2020-05-23,Mobile
336,Charles,Jacobs,charles.jacobs237@hotmail.com,29,Male,Italy,Novakmouth,New,2019-03-06,Tablet
337,JOSHUA,Riddle,joshua.riddle198@yahoo.com,38,Female,Brazil,West Angela,Returning,2021-04-02,Desktop
338,Jacob,Willis,jacob.willis761@yahoo.com,18,Other,US,Port Christinebury,,2023-04-12,Tablet
339,Christopher,Moore,christopher.moore190@hotmail.com,28,Male,Nigeria,Lake Peter,Churned,2021-03-01,Desktop
340,Christopher,Hahn,christopher.hahn757@yahoo.com,31,Female,Netherlands,Kathleenville,At-Risk,2019-10-18,Mobile
341,Jacob,Cole,jacob.cole742@hotmail.com,43,Other,United States,Garcialand,Returning,2021-02-14,Tablet
342,Christopher,George,christopher.george612@yahoo.com,60,Female,Germany,Smithchester,New,2021-04-29,Desktop
343,Christopher,Santana,christopher.santana853@gmail.com,35,Male,United States,Lake Oscar,New,2019-11-01,Mobile
344,Kevin,Snyder,kevin.snyder233@gmail.com,57,Female,Japan,South Joshua,New,2020-10-18,Desktop
345,Kirsten,Ward,kirsten.ward310@gmail.com,35,Male,Australia,Wheelerborough,Returning,2021-09-30,Tablet
346,Derek,Smith,derek.smith547@yahoo.com,50,Male,Italy,Meaganfurt,Returning,2023-10-28,Mobile
347,Mark,Cook,mark.cook47@hotmail.com,44,Male,,West Malik,At-Risk,2024-09-06,Tablet
348,James,Edwards,james.edwards300@yahoo.com,58,Other,Spain,Kellyfort,VIP,2024-10-21,Desktop
349,Kimberly,Nguyen,,45,Female,Japan,Diazshire,VIP,2020-03-13,Desktop
350,Wendy,White,,42,Male,  Brazil  ,Lake Stevenborough,VIP,2021-08-18,Tablet
351,Kelly,Schwartz,kelly.schwartz292@yahoo.com,33,Female,,Taylorport,VIP,2020-06-14,Mobile
352,Donna,Espinoza,donna.espinoza452@yahoo.com,37,Female,United States,South Vickifort,At-Risk,2022-06-29,Desktop
353,Amanda,Mclean,amanda.mclean989@hotmail.com,36,Male,United States,Stephensstad,New,2023-03-18,Mobile
354,Lisa,Wheeler,lisa.wheeler964@gmail.com,51,Female,Brazil,Port Johnstad,Churned,2019-12-31,Desktop
355,Cheyenne,Hart,cheyenne.hart842@hotmail.com,19,Male,Mexico,Rasmussenmouth,Returning,2024-10-16,Mobile
356,Russell,Smith,russell.smith504@yahoo.com,44,Male,Spain,New Julie,New,2022-05-07,Tablet
357,GWENDOLYN,Walker,gwendolyn.walker645@yahoo.com,38,Other,Philippines,Fordshire,Returning,2023-02-21,Desktop
358,Edward,Cuevas,edward.cuevas156@yahoo.com,54,Male,Mexico,West Robertland,Churned,2019-09-12,Tablet
359,Shelia,Thomas,shelia.thomas972@yahoo.com,30,Female,Canada,Stanleyborough,VIP,2022-02-15,Desktop
360,Michael,Davis,michael.davis255@hotmail.com,38,Male,US,Floresport,Returning,2019-04-08,Tablet
361,Jennifer,Johnson,jennifer.johnson783@yahoo.com,50,Female,United States,Lake Laurenbury,At-Risk,2022-02-04,Tablet
362,Andrea,Rivera,andrea.rivera611@yahoo.com,18,Other,Indonesia,Hallfurt,Churned,2022-10-11,Desktop
363,Jacob,Sandoval,jacob.sandoval795@yahoo.com,29,Other,Egypt,Lake Christinaborough,New,2021-09-12,Mobile
364,Russell,Smith,russell.smith462@gmail.com,40,Female,UNITED STATES,West Karen,Returning,2023-11-07,Mobile
365,Bryan,Garcia,bryan.garcia881@hotmail.com,54,Other,Japan,West Mark,Returning,2021-09-29,Mobile
366,Jose,Huffman,jose.huffman313@hotmail.com,35,Other,Canada,Candicefurt,Churned,2022-07-10,Tablet
367,Michael,Bruce,michael.bruce62@hotmail.com,18,Other,US,Port Emily,At-Risk,2023-10-21,Tablet
368,Samantha,Lawrence,samantha.lawrence102@hotmail.com,18,Male,japan,West David,New,2020-10-31,Tablet
369,Isaac,Steele,isaac.steele217@hotmail.com,38,Female,Mexico,Barnesberg,New,2022-06-13,Tablet
370,Rodney,Tucker,rodney.tucker84@hotmail.com,29,Male,PHILIPPINES,New Garrett,New,2020-09-24,Desktop
371,Jacob,Wilkinson,jacob.wilkinson178@hotmail.com,43,Other,France,Port Michaeltown,Returning,2021-11-27,Desktop
372,James,Cruz,james.cruz161@hotmail.com,34,Male,France,Ortizfort,New,2021-06-29,Mobile
373,Mary,Burns,mary.burns462@gmail.com,35,Other,Nigeria,Port Kathleenport,New,2019-03-13,Tablet
374,Jeffrey,Roberts,jeffrey.roberts482@yahoo.com,38,Female,United Kingdom,Dunnville,New,2022-06-08,Desktop
375,Joseph,Daniels,joseph.daniels238@yahoo.com,20,Female,Netherlands,Port Jenniferside,Returning,2020-04-23,Tablet
376,Ronald,Fitzgerald,ronald.fitzgerald290@hotmail.com,53,Other,Philippines,West Nancy,New,2019-03-12,Mobile
377,Jose,Atkins,jose.atkins73@gmail.com,40,Other,Spain,Grimesville,At-Risk,2023-08-27,Desktop
378,Joel,Cochran,joel.cochran947@hotmail.com,41,Female,Egypt,Michellechester,Returning,2019-12-30,Tablet
379,Donald,Clark,donald.clark604@gmail.com,38,Other,Spain,New Michaelview,Returning,2022-07-31,Desktop
380,Gary,Werner,gary.werner436@yahoo.com,44,Male,United States,Ashleyhaven,New,2024-11-29,Tablet
381,Erin,Davis,erin.davis231@yahoo.com,27,Other,U.K.,West Michelleberg,Returning,2023-03-17,Desktop
382,David,Thomas,david.thomas931@yahoo.com,57,Female,united states,Port Megan,Returning,2021-05-10,Desktop
383,Douglas,Chen,douglas.chen74@hotmail.com,46,Male,Canada,Brooksland,Returning,2022-10-20,Desktop
384,Nicole,Davis,nicole.davis812@hotmail.com,28,Female,united states,Heatherstad,New,2021-09-23,Tablet
385,Tony,Perkins,tony.perkins767@hotmail.com,30,Other,Brazil,Lake Teresastad,New,2024-02-06,Mobile
386,Laura,Sanders,laura.sanders450@yahoo.com,18,Male,Japan,South Joseph,At-Risk,2023-12-20,Mobile
387,Matthew,Lane,matthew.lane706@hotmail.com,24,Female,United Kingdom,Kramerton,Churned,2019-04-11,Tablet
388,Connie,Copeland,connie.copeland413@gmail.com,35,Female,U.S.A.,Port Ericmouth,Returning,2019-01-02,Tablet
389,Susan,Harris,susan.harris553@hotmail.com,54,Female,India,Lake Kevin,New,2024-03-30,Mobile
390,Nancy,Davis,nancy.davis83@yahoo.com,46,Other,Canada,Christopherburgh,Returning,2019-04-24,Desktop
391,Connie,Barber,connie.barber911@gmail.com,33,Female,united states,Riosville,New,2019-01-03,Tablet
392,Thomas,Anderson,thomas.anderson331@gmail.com,27,Other,France,Smithmouth,New,2023-11-26,Mobile
393,Vanessa,Henderson,vanessa.henderson27@gmail.com,57,Male,Spain,Jonesfurt,New,2019-07-15,Desktop
394,Linda,Garcia,linda.garcia985@yahoo.com,43,Other,U.S.A.,Derrickberg,New,2022-11-06,Tablet
395,Erica,Jones,erica.jones602@hotmail.com,52,Male,United States,New Debramouth,Churned,2021-02-08,Tablet
396,Jason,Goodman,jason.goodman842@yahoo.com,47,Female,united states,Heathland,Returning,2024-05-18,Tablet
397,Donald,Martinez,donald.martinez42@hotmail.com,44,Male,U.A.E.,Bellchester,At-Risk,2020-11-20,Mobile
398,Donald,Hill,donald.hill532@gmail.com,40,Other,Germany,New Carolyn,At-Risk,2023-04-30,Mobile
399,Justin,Pugh,justin.pugh939@gmail.com,51,Female,Australia,Jamiehaven,Returning,2020-02-18,Desktop
400,Peter,Lucas,peter.lucas600@gmail.com,38,Female,India,Cruzbury,VIP,2021-12-30,Tablet
401,Brittney,Rice,brittney.rice834@gmail.com,28,Female,Nigeria,Sarahberg,New,2021-04-27,Desktop
402,Mary,Fisher,mary.fisher482@hotmail.com,30,Female,Indonesia,Port Thomas,Returning,2024-12-03,Mobile
403,Charles,Matthews,charles.matthews342@gmail.com,42,Female,Mexico,Jasonton,Returning,2024-09-09,Tablet
404,Raymond,Mitchell,raymond.mitchell108@hotmail.com,29,Male,India,Hendersonfurt,VIP,2019-06-30,Mobile
405,Amanda,Jensen,amanda.jensen422@yahoo.com,36,Other,  United Kingdom  ,West Christianborough,,2024-11-04,Mobile
406,eric,Murphy,eric.murphy296@hotmail.com,37,Other,United States,West Hollybury,New,2019-05-07,Mobile
407,Christopher,Hamilton,christopher.hamilton834@yahoo.com,32,Other,Netherlands,West Elizabethburgh,VIP,2019-09-19,Desktop
408,Jean,Miles,jean.miles466@gmail.com,18,Male,Egypt,Bentonhaven,Returning,2022-02-07,Mobile
409,Lynn,Green,lynn.green259@yahoo.com,21,Female,Indonesia,Lake Kimberly,New,2020-08-11,Desktop
410,Olivia,Wise,olivia.wise994@gmail.com,18,Female,Netherlands,Lindsayview,Returning,2022-02-21,Tablet
411,Jose,Proctor,jose.proctor845@hotmail.com,56,Male,Australia,South Spencerstad,At-Risk,2019-05-02,Tablet
412,Michele,Jackson,michele.jackson891@gmail.com,30,Other,South Africa,Kerrishire,Returning,2023-01-16,Mobile
413,Darrell,Yang,darrell.yang424@gmail.com,43,Male,South Africa,Port Michellebury,New,2019-04-11,Desktop
414,Michael,Mora,michael.mora531@gmail.com,18,Female,Brazil,New Lindachester,Returning,2020-05-06,Tablet
415,John,Moon,john.moon775@yahoo.com,28,Female,UAE,Margaretshire,Churned,2021-03-27,Tablet
416,Wayne,Winters,wayne.winters453@gmail.com,40,Male,United Kingdom,Port Zachary,New,2019-04-11,Desktop
417,richard,Wiley,richard.wiley274@yahoo.com,35,Other,United Kingdom,Markside,At-Risk,2021-09-27,Desktop
418,Miguel,Carter,miguel.carter950@yahoo.com,50,Female,France,South Micheal,Returning,2024-10-30,Mobile
419,Whitney,Parsons,whitney.parsons902@hotmail.com,49,Other,,East Adam,Returning,2021-06-17,Mobile
420,Jesse,Reed,jesse.reed125@hotmail.com,18,Male,Philippines,West Aaronfurt,New,2024-02-04,Tablet
421,Jessica,Garcia,jessica.garcia624@hotmail.com,20,Male,Spain,South Travis,New,2019-05-12,Tablet
422,Wendy,Dawson,wendy.dawson163@gmail.com,49,Female,Philippines,East Phyllishaven,Returning,2021-06-24,Tablet
423,Paula,Ellis,paula.ellis15@hotmail.com,36,Other,Germany,New Codyberg,At-Risk,2022-10-28,Mobile
424,Preston,Vargas,preston.vargas96@gmail.com,20,Male,France,Batesberg,,2020-06-02,Desktop
425,Jose,Edwards,jose.edwards473@yahoo.com,54,Male,,Louisview,New,2020-05-26,Tablet
426,Sherry,Taylor,sherry.taylor853@hotmail.com,46,Male,U.S.A.,East Danielmouth,VIP,2021-10-18,Mobile
427,Richard,Herrera,richard.herrera956@gmail.com,32,Other,Netherlands,Parkerview,At-Risk,2024-02-11,Mobile
428,Christopher,Aguirre,christopher.aguirre522@yahoo.com,60,Other,Brazil,East Marymouth,At-Risk,2019-11-21,Mobile
429,Jennifer,Schmitt,jennifer.schmitt426@yahoo.com,32,Female,CANADA,Lake Kentburgh,New,2019-03-10,Mobile
430,Richard,Chavez,richard.chavez250@hotmail.com,33,Female,India,North Steven,Churned,2023-10-28,Tablet
431,Donald,Smith,donald.smith149@gmail.com,44,Female,Canada,East Madison,Returning,2021-03-26,Desktop
432,Crystal,Newman,crystal.newman944@hotmail.com,35,Other,United States,Samanthaland,New,2019-02-17,Tablet
433,Caleb,Orr,caleb.orr765@yahoo.com,46,Male,Australia,North Rebecca,,2023-12-23,Desktop
434,Martin,Williams,martin.williams283@yahoo.com,40,Female,Australia,East Sandrachester,VIP,2023-12-06,Mobile
435,Randall,Johnson,randall.johnson957@hotmail.com,49,Other,U.K.,Thompsonborough,VIP,2024-06-13,Mobile
436,Joshua,Griffin,joshua.griffin841@gmail.com,23,Male,Philippines,New Christinebury,New,2022-11-19,Mobile
437,Victor,Andrade,victor.andrade744@yahoo.com,28,Female,Netherlands,North Joshuaberg,New,2021-07-07,Tablet
438,Dawn,Robles,dawn.robles594@gmail.com,58,Other,,South Kimberlystad,At-Risk,2021-11-16,Mobile
439,Kimberly,Cooper,kimberly.cooper887@hotmail.com,37,Male,India,Paulburgh,Returning,2019-02-27,Mobile
440,Carla,Johnson,carla.johnson552@yahoo.com,40,Female,Netherlands,Port Victoriahaven,Returning,2021-02-22,Mobile
441,Brandy,Hall,,49,Other,UK,East Dianeview,VIP,2022-03-15,Tablet
442,Kylie,Mclaughlin,kylie.mclaughlin387@gmail.com,50,Female,France,Kellyburgh,VIP,2020-01-21,Mobile
443,Brittany,Drake,brittany.drake891@hotmail.com,39,Male,Indonesia,Robintown,New,2023-03-22,Tablet
444,Michael,Bradley,michael.bradley245@gmail.com,26,Other,INDONESIA,Port Vanessa,Returning,2024-04-15,Mobile
445,Travis,Parker,travis.parker240@yahoo.com,39,Female,India,North Brianbury,,2019-02-13,Desktop
446,Timothy,Rivera,timothy.rivera326@hotmail.com,41,Other,Nigeria,Port David,Returning,2023-04-20,Mobile
